Date,Product,Category,Region,Quantity,Unit_Price,Total_Sales,On_Promotion
2023-10-01,Blender,Appliances,West,76,50.37,3827.87,False
2023-10-01,Blender,Appliances,North,71,49.83,3538.04,False
2023-10-01,Blender,Appliances,South,65,40.34,2622.15,True
2023-10-01,Office Chair,Furniture,East,95,202.17,19205.93,False
2023-10-01,Office Chair,Furniture,West,73,201.41,14703.12,False
2023-10-01,Office Chair,Furniture,North,108,204.94,22133.83,False
2023-10-01,Office Chair,Furniture,South,106,199.06,21099.9,False
2023-10-01,Desk,Furniture,East,106,284.88,30197.02,False
2023-10-01,Desk,Furniture,West,82,302.37,24794.35,False
2023-10-01,Desk,Furniture,North,96,294.81,28301.85,False
2023-10-01,Desk,Furniture,South,104,294.9,30670.03,False
2023-10-02,Laptop,Electronics,East,112,799.53,89547.75,True
2023-10-02,Laptop,Electronics,West,59,989.23,58364.63,False
2023-10-02,Laptop,Electronics,North,121,1005.0,121605.1,False
2023-10-02,Laptop,Electronics,South,76,975.38,74128.94,False
2023-10-02,Smartphone,Electronics,East,93,701.45,65234.48,False
2023-10-02,Smartphone,Electronics,West,96,686.53,65906.88,False
2023-10-02,Smartphone,Electronics,North,86,724.07,62269.97,False
2023-10-02,Smartphone,Electronics,South,92,549.94,50594.71,True
2023-10-02,Headphones,Electronics,East,103,161.22,16605.39,False
2023-10-02,Headphones,Electronics,West,84,163.22,13710.88,False
2023-10-02,Headphones,Electronics,North,90,156.51,14086.15,False
2023-10-02,Headphones,Electronics,South,69,130.61,9012.26,True
2023-10-02,Coffee Maker,Appliances,East,104,79.86,8305.55,False
2023-10-02,Coffee Maker,Appliances,West,86,81.72,7027.73,False
2023-10-02,Coffee Maker,Appliances,North,91,78.79,7169.65,False
2023-10-02,Coffee Maker,Appliances,South,77,77.16,5941.43,False
2023-10-02,Blender,Appliances,East,135,40.19,5425.56,True
2023-10-02,Blender,Appliances,West,90,49.94,4494.45,False
2023-10-02,Blender,Appliances,North,97,50.09,4858.81,False
2023-10-02,Blender,Appliances,South,109,47.53,5180.96,False
2023-10-02,Office Chair,Furniture,East,82,199.61,16367.68,False
2023-10-02,Office Chair,Furniture,West,149,202.3,30143.15,False
2023-10-02,Office Chair,Furniture,North,91,203.89,18554.14,False
2023-10-02,Office Chair,Furniture,South,115,203.03,23348.37,False
2023-10-02,Desk,Furniture,East,139,294.04,40871.08,False
2023-10-02,Desk,Furniture,West,153,308.9,47262.02,False
2023-10-02,Desk,Furniture,North,57,298.8,17031.36,False
2023-10-02,Desk,Furniture,South,118,302.01,35636.94,False
2023-10-03,Laptop,Electronics,East,131,976.66,127941.93,False
2023-10-03,Laptop,Electronics,West,119,981.73,116825.75,False
2023-10-03,Laptop,Electronics,North,102,976.25,99577.07,False
2023-10-03,Laptop,Electronics,South,146,1014.74,148152.33,False
2023-10-03,Smartphone,Electronics,East,103,691.44,71218.15,False
2023-10-03,Smartphone,Electronics,West,96,558.46,53612.41,True
2023-10-03,Smartphone,Electronics,North,69,703.94,48571.93,False
2023-10-03,Smartphone,Electronics,South,66,698.33,46089.5,False
2023-10-03,Headphones,Electronics,East,123,153.42,18870.7,False
2023-10-03,Headphones,Electronics,West,77,158.69,12219.46,False
2023-10-03,Headphones,Electronics,North,115,160.36,18441.7,False
2023-10-03,Headphones,Electronics,South,119,159.25,18950.5,False
2023-10-03,Coffee Maker,Appliances,East,111,61.14,6786.97,True
2023-10-03,Coffee Maker,Appliances,West,98,65.56,6424.46,True
2023-10-03,Coffee Maker,Appliances,North,70,82.01,5740.7,False
2023-10-03,Coffee Maker,Appliances,South,76,80.08,6086.02,False
2023-10-03,Blender,Appliances,East,64,51.37,3287.51,False
2023-10-03,Blender,Appliances,West,95,39.24,3727.6,True
2023-10-03,Blender,Appliances,North,94,48.83,4589.78,False
2023-10-03,Blender,Appliances,South,110,50.66,5572.31,False
2023-10-03,Office Chair,Furniture,East,159,197.39,31384.88,False
2023-10-03,Office Chair,Furniture,West,172,204.32,35143.32,False
2023-10-03,Office Chair,Furniture,North,152,195.01,29641.95,False
2023-10-03,Office Chair,Furniture,South,143,205.04,29321.18,False
2023-10-03,Desk,Furniture,East,143,289.88,41453.55,False
2023-10-03,Desk,Furniture,West,110,301.5,33165.46,False
2023-10-03,Desk,Furniture,North,117,302.74,35421.06,False
2023-10-03,Desk,Furniture,South,122,290.87,35486.61,False
2023-10-04,Laptop,Electronics,East,127,975.39,123874.07,False
2023-10-04,Laptop,Electronics,West,155,994.63,154166.95,False
2023-10-04,Laptop,Electronics,North,134,981.0,131454.62,False
2023-10-04,Laptop,Electronics,South,90,984.46,88601.03,False
2023-10-04,Smartphone,Electronics,East,118,691.62,81611.03,False
2023-10-04,Smartphone,Electronics,West,80,689.52,55161.28,False
2023-10-04,Smartphone,Electronics,North,107,663.75,71021.62,False
2023-10-04,Smartphone,Electronics,South,110,719.62,79158.51,False
2023-10-04,Headphones,Electronics,East,93,154.48,14366.57,False
2023-10-04,Headphones,Electronics,West,111,166.3,18459.07,False
2023-10-04,Headphones,Electronics,North,125,126.49,15811.27,True
2023-10-04,Headphones,Electronics,South,88,160.76,14147.07,False
2023-10-04,Coffee Maker,Appliances,East,120,80.16,9619.5,False
2023-10-04,Coffee Maker,Appliances,West,90,78.72,7084.83,False
2023-10-04,Coffee Maker,Appliances,North,58,81.25,4712.68,False
2023-10-04,Coffee Maker,Appliances,South,53,66.32,3515.16,True
2023-10-04,Blender,Appliances,East,101,51.12,5163.56,False
2023-10-04,Blender,Appliances,West,63,49.03,3089.14,False
2023-10-04,Blender,Appliances,North,105,51.63,5421.02,False
2023-10-04,Blender,Appliances,South,132,49.28,6505.11,False
2023-10-04,Office Chair,Furniture,East,95,199.5,18952.72,False
2023-10-04,Office Chair,Furniture,West,109,201.53,21966.75,False
2023-10-04,Office Chair,Furniture,North,121,201.74,24410.71,False
2023-10-04,Office Chair,Furniture,South,139,202.0,28078.64,False
2023-10-04,Desk,Furniture,East,139,294.27,40903.4,False
2023-10-04,Desk,Furniture,West,117,311.56,36452.69,False
2023-10-04,Desk,Furniture,North,123,302.19,37169.04,False
2023-10-04,Desk,Furniture,South,193,302.87,58452.95,False
2023-10-05,Laptop,Electronics,East,62,1015.58,62966.13,False
2023-10-05,Laptop,Electronics,West,64,784.73,50222.84,True
2023-10-05,Laptop,Electronics,North,71,1001.2,71085.27,False
2023-10-05,Laptop,Electronics,South,105,1033.51,108518.46,False
2023-10-05,Smartphone,Electronics,East,61,696.6,42492.76,False
2023-10-05,Smartphone,Electronics,West,102,721.4,73582.83,False
2023-10-05,Smartphone,Electronics,North,65,701.52,45599.07,False
2023-10-05,Smartphone,Electronics,South,132,725.46,95761.32,False
2023-10-05,Headphones,Electronics,East,106,162.15,17188.29,False
2023-10-05,Headphones,Electronics,West,73,160.12,11688.96,False
2023-10-05,Headphones,Electronics,North,83,164.23,13631.5,False
2023-10-05,Headphones,Electronics,South,70,164.36,11505.23,False
2023-10-05,Coffee Maker,Appliances,East,83,81.72,6782.48,False
2023-10-05,Coffee Maker,Appliances,West,114,78.63,8963.31,False
2023-10-05,Coffee Maker,Appliances,North,85,65.0,5525.18,True
2023-10-05,Coffee Maker,Appliances,South,62,80.36,4982.09,False
2023-10-05,Blender,Appliances,East,111,49.65,5511.09,False
2023-10-05,Blender,Appliances,West,70,51.29,3590.15,False
2023-10-05,Blender,Appliances,North,101,50.95,5145.92,False
2023-10-05,Blender,Appliances,South,101,48.57,4905.09,False
2023-10-05,Office Chair,Furniture,East,218,163.55,35653.85,True
2023-10-05,Office Chair,Furniture,West,126,200.4,25250.36,False
2023-10-05,Office Chair,Furniture,North,118,197.01,23246.66,False
2023-10-05,Office Chair,Furniture,South,120,195.72,23486.73,False
2023-10-05,Desk,Furniture,East,153,299.42,45811.12,False
2023-10-05,Desk,Furniture,West,123,296.5,36469.82,False
2023-10-05,Desk,Furniture,North,102,296.04,30196.22,False
2023-10-05,Desk,Furniture,South,107,310.62,33236.8,False
2023-10-06,Laptop,Electronics,East,145,1014.75,147138.11,False
2023-10-06,Laptop,Electronics,West,177,1028.62,182065.52,False
2023-10-06,Laptop,Electronics,North,76,976.27,74196.2,False
2023-10-06,Laptop,Electronics,South,51,1012.3,51627.23,False
2023-10-06,Smartphone,Electronics,East,124,695.49,86240.3,False
2023-10-06,Smartphone,Electronics,West,95,673.41,63974.05,False
2023-10-06,Smartphone,Electronics,North,135,695.07,93834.35,False
2023-10-06,Smartphone,Electronics,South,99,704.03,69698.85,False
2023-10-06,Headphones,Electronics,East,116,164.28,19056.58,False
2023-10-06,Headphones,Electronics,West,95,157.55,14967.59,False
2023-10-06,Headphones,Electronics,North,129,155.18,20018.79,False
2023-10-06,Headphones,Electronics,South,84,157.37,13219.13,False
2023-10-06,Coffee Maker,Appliances,East,131,79.97,10475.62,False
2023-10-06,Coffee Maker,Appliances,West,74,79.07,5850.81,False
2023-10-06,Coffee Maker,Appliances,North,87,64.0,5567.99,True
2023-10-06,Coffee Maker,Appliances,South,95,82.4,7827.96,False
2023-10-06,Blender,Appliances,East,111,49.34,5477.09,False
2023-10-06,Blender,Appliances,West,98,49.0,4802.32,False
2023-10-06,Blender,Appliances,North,107,50.01,5351.43,False
2023-10-06,Blender,Appliances,South,107,50.72,5427.21,False
2023-10-06,Office Chair,Furniture,East,108,194.94,21053.8,False
2023-10-06,Office Chair,Furniture,West,104,200.39,20840.32,False
2023-10-06,Office Chair,Furniture,North,144,197.85,28489.72,False
2023-10-06,Office Chair,Furniture,South,171,196.93,33675.33,False
2023-10-06,Desk,Furniture,East,163,240.97,39278.03,True
2023-10-06,Desk,Furniture,West,141,241.13,33999.43,True
2023-10-06,Desk,Furniture,North,169,305.61,51648.29,False
2023-10-06,Desk,Furniture,South,96,297.06,28517.88,False
2023-10-07,Laptop,Electronics,East,87,1016.51,88436.58,False
2023-10-07,Laptop,Electronics,West,51,1022.75,52160.15,False
2023-10-07,Laptop,Electronics,North,100,999.17,99916.56,False
2023-10-07,Laptop,Electronics,South,74,987.18,73051.31,False
2023-10-07,Smartphone,Electronics,East,77,715.92,55126.08,False
2023-10-07,Smartphone,Electronics,West,103,698.43,71938.33,False
2023-10-07,Smartphone,Electronics,North,62,701.19,43473.74,False
2023-10-07,Smartphone,Electronics,South,69,700.93,48364.21,False
2023-10-07,Headphones,Electronics,East,64,158.79,10162.53,False
2023-10-07,Headphones,Electronics,West,80,159.74,12779.5,False
2023-10-07,Headphones,Electronics,North,75,133.35,10000.97,True
2023-10-07,Headphones,Electronics,South,89,163.07,14513.27,False
2023-10-07,Coffee Maker,Appliances,East,51,79.36,4047.5,False
2023-10-07,Coffee Maker,Appliances,West,84,80.25,6740.68,False
2023-10-07,Coffee Maker,Appliances,North,62,82.18,5095.46,False
2023-10-07,Coffee Maker,Appliances,South,88,65.52,5765.93,True
2023-10-07,Blender,Appliances,East,88,50.81,4471.21,False
2023-10-07,Blender,Appliances,West,81,49.26,3990.1,False
2023-10-07,Blender,Appliances,North,72,47.64,3430.26,False
2023-10-07,Blender,Appliances,South,66,51.15,3375.65,False
2023-10-07,Office Chair,Furniture,East,66,200.66,13243.87,False
2023-10-07,Office Chair,Furniture,West,82,200.07,16405.97,False
2023-10-07,Office Chair,Furniture,North,97,198.6,19263.86,False
2023-10-07,Office Chair,Furniture,South,114,198.88,22672.1,False
2023-10-07,Desk,Furniture,East,84,303.34,25480.28,False
2023-10-07,Desk,Furniture,West,122,300.51,36662.36,False
2023-10-07,Desk,Furniture,North,99,301.17,29815.73,False
2023-10-07,Desk,Furniture,South,124,300.16,37219.65,False
2023-10-08,Laptop,Electronics,East,70,792.98,55508.68,True
2023-10-08,Laptop,Electronics,West,68,1008.26,68561.47,False
2023-10-08,Laptop,Electronics,North,85,978.1,83138.44,False
2023-10-08,Laptop,Electronics,South,50,973.21,48660.71,False
2023-10-08,Smartphone,Electronics,East,68,710.79,48333.68,False
2023-10-08,Smartphone,Electronics,West,59,675.07,39829.3,False
2023-10-08,Smartphone,Electronics,North,62,723.27,44842.87,False
2023-10-08,Smartphone,Electronics,South,57,691.01,39387.83,False
2023-10-08,Headphones,Electronics,East,47,158.0,7425.97,False
2023-10-08,Headphones,Electronics,West,58,161.2,9349.4,False
2023-10-08,Headphones,Electronics,North,52,166.18,8641.47,False
2023-10-08,Headphones,Electronics,South,66,159.29,10513.18,False
2023-10-08,Coffee Maker,Appliances,East,58,79.98,4638.77,False
2023-10-08,Coffee Maker,Appliances,West,54,77.91,4207.26,False
2023-10-08,Coffee Maker,Appliances,North,64,79.35,5078.19,False
2023-10-08,Coffee Maker,Appliances,South,67,79.15,5303.32,False
2023-10-08,Blender,Appliances,East,53,51.51,2730.22,False
2023-10-08,Blender,Appliances,West,60,49.27,2955.98,False
2023-10-08,Blender,Appliances,North,67,49.89,3342.48,False
2023-10-08,Blender,Appliances,South,68,49.27,3350.38,False
2023-10-08,Office Chair,Furniture,East,133,196.49,26133.28,False
2023-10-08,Office Chair,Furniture,West,98,202.66,19861.11,False
2023-10-08,Office Chair,Furniture,North,90,199.83,17984.77,False
2023-10-08,Office Chair,Furniture,South,67,159.68,10698.7,True
2023-10-08,Desk,Furniture,East,80,306.63,24530.47,False
2023-10-08,Desk,Furniture,West,105,308.81,32424.79,False
2023-10-08,Desk,Furniture,North,87,298.18,25941.57,False
2023-10-08,Desk,Furniture,South,75,305.05,22878.66,False
2023-10-09,Laptop,Electronics,East,126,1019.43,128448.29,False
2023-10-09,Laptop,Electronics,West,131,993.89,130199.4,False
2023-10-09,Laptop,Electronics,North,83,978.94,81252.16,False
2023-10-09,Laptop,Electronics,South,80,983.19,78654.81,False
2023-10-09,Smartphone,Electronics,East,101,725.13,73238.56,False
2023-10-09,Smartphone,Electronics,West,129,693.3,89435.99,False
2023-10-09,Smartphone,Electronics,North,53,707.33,37488.3,False
2023-10-09,Smartphone,Electronics,South,108,703.59,75987.89,False
2023-10-09,Headphones,Electronics,East,88,161.75,14233.86,False
2023-10-09,Headphones,Electronics,West,94,162.14,15241.14,False
2023-10-09,Headphones,Electronics,North,112,159.59,17873.77,False
2023-10-09,Headphones,Electronics,South,97,158.72,15395.53,False
2023-10-09,Coffee Maker,Appliances,East,108,65.51,7075.54,True
2023-10-09,Coffee Maker,Appliances,West,114,63.94,7288.93,True
2023-10-09,Coffee Maker,Appliances,North,106,63.41,6721.57,True
2023-10-09,Coffee Maker,Appliances,South,99,81.41,8059.88,False
2023-10-09,Blender,Appliances,East,111,48.74,5410.25,False
2023-10-09,Blender,Appliances,West,97,39.6,3840.74,True
2023-10-09,Blender,Appliances,North,113,49.53,5597.06,False
2023-10-09,Blender,Appliances,South,92,51.15,4706.13,False
2023-10-09,Office Chair,Furniture,East,101,193.7,19563.35,False
2023-10-09,Office Chair,Furniture,West,95,202.66,19253.15,False
2023-10-09,Office Chair,Furniture,North,121,194.67,23554.83,False
2023-10-09,Office Chair,Furniture,South,130,161.08,20939.82,True
2023-10-09,Desk,Furniture,East,91,301.4,27427.02,False
2023-10-09,Desk,Furniture,West,121,309.09,37400.03,False
2023-10-09,Desk,Furniture,North,85,296.35,25189.38,False
2023-10-09,Desk,Furniture,South,199,309.98,61686.76,False
2023-10-10,Laptop,Electronics,East,82,1024.0,83968.19,False
2023-10-10,Laptop,Electronics,West,119,1018.55,121207.36,False
2023-10-10,Laptop,Electronics,North,107,991.05,106041.89,False
2023-10-10,Laptop,Electronics,South,126,998.29,125783.93,False
2023-10-10,Smartphone,Electronics,East,134,689.88,92443.73,False
2023-10-10,Smartphone,Electronics,West,122,709.35,86540.96,False
2023-10-10,Smartphone,Electronics,North,74,692.6,51252.18,False
2023-10-10,Smartphone,Electronics,South,107,701.09,75016.42,False
2023-10-10,Headphones,Electronics,East,66,127.81,8435.5,True
2023-10-10,Headphones,Electronics,West,88,163.75,14410.1,False
2023-10-10,Headphones,Electronics,North,118,126.43,14918.49,True
2023-10-10,Headphones,Electronics,South,103,129.03,13289.88,True
2023-10-10,Coffee Maker,Appliances,East,117,80.55,9423.86,False
2023-10-10,Coffee Maker,Appliances,West,103,79.4,8178.19,False
2023-10-10,Coffee Maker,Appliances,North,93,63.13,5870.7,True
2023-10-10,Coffee Maker,Appliances,South,96,81.69,7842.44,False
2023-10-10,Blender,Appliances,East,50,49.63,2481.31,False
2023-10-10,Blender,Appliances,West,97,48.32,4686.69,False
2023-10-10,Blender,Appliances,North,82,51.53,4225.76,False
2023-10-10,Blender,Appliances,South,115,50.57,5815.53,False
2023-10-10,Office Chair,Furniture,East,163,204.37,33311.56,False
2023-10-10,Office Chair,Furniture,West,106,201.43,21351.44,False
2023-10-10,Office Chair,Furniture,North,96,197.67,18976.42,False
2023-10-10,Office Chair,Furniture,South,145,199.71,28958.37,False
2023-10-10,Desk,Furniture,East,91,299.59,27262.29,False
2023-10-10,Desk,Furniture,West,138,293.13,40452.27,False
2023-10-10,Desk,Furniture,North,102,292.49,29834.44,False
2023-10-10,Desk,Furniture,South,100,298.75,29875.16,False
2023-10-11,Laptop,Electronics,East,97,1006.14,97595.68,False
2023-10-11,Laptop,Electronics,West,126,991.15,124884.34,False
2023-10-11,Laptop,Electronics,North,94,1007.5,94705.22,False
2023-10-11,Laptop,Electronics,South,116,999.84,115981.7,False
2023-10-11,Smartphone,Electronics,East,75,675.21,50640.89,False
2023-10-11,Smartphone,Electronics,West,122,697.83,85134.8,False
2023-10-11,Smartphone,Electronics,North,70,560.73,39250.83,True
2023-10-11,Smartphone,Electronics,South,86,694.36,59714.56,False
2023-10-11,Headphones,Electronics,East,93,161.84,15051.38,False
2023-10-11,Headphones,Electronics,West,84,159.36,13386.27,False
2023-10-11,Headphones,Electronics,North,105,159.19,16714.81,False
2023-10-11,Headphones,Electronics,South,111,158.23,17563.78,False
2023-10-11,Coffee Maker,Appliances,East,45,79.89,3594.92,False
2023-10-11,Coffee Maker,Appliances,West,71,80.83,5738.9,False
2023-10-11,Coffee Maker,Appliances,North,61,83.8,5111.84,False
2023-10-11,Coffee Maker,Appliances,South,126,79.71,10044.03,False
2023-10-11,Blender,Appliances,East,98,51.33,5029.98,False
2023-10-11,Blender,Appliances,West,92,40.67,3741.58,True
2023-10-11,Blender,Appliances,North,144,50.51,7272.72,False
2023-10-11,Blender,Appliances,South,106,50.21,5322.45,False
2023-10-11,Office Chair,Furniture,East,129,203.38,26236.3,False
2023-10-11,Office Chair,Furniture,West,156,203.77,31787.78,False
2023-10-11,Office Chair,Furniture,North,135,195.95,26453.1,False
2023-10-11,Office Chair,Furniture,South,122,205.68,25093.48,False
2023-10-11,Desk,Furniture,East,105,300.13,31513.83,False
2023-10-11,Desk,Furniture,West,125,242.27,30283.94,True
2023-10-11,Desk,Furniture,North,80,298.97,23917.37,False
2023-10-11,Desk,Furniture,South,176,301.9,53135.23,False
2023-10-12,Laptop,Electronics,East,94,1026.23,96465.58,False
2023-10-12,Laptop,Electronics,West,110,975.74,107330.95,False
2023-10-12,Laptop,Electronics,North,94,1007.15,94671.76,False
2023-10-12,Laptop,Electronics,South,100,1007.94,100793.86,False
2023-10-12,Smartphone,Electronics,East,86,699.6,60165.71,False
2023-10-12,Smartphone,Electronics,West,151,563.39,85071.2,True
2023-10-12,Smartphone,Electronics,North,71,728.17,51700.14,False
2023-10-12,Smartphone,Electronics,South,88,697.68,61396.22,False
2023-10-12,Headphones,Electronics,East,75,166.1,12457.73,False
2023-10-12,Headphones,Electronics,West,70,157.74,11042.01,False
2023-10-12,Headphones,Electronics,North,94,130.78,12293.27,True
2023-10-12,Headphones,Electronics,South,72,128.74,9269.22,True
2023-10-12,Coffee Maker,Appliances,East,116,79.26,9194.49,False
2023-10-12,Coffee Maker,Appliances,West,93,80.13,7452.31,False
2023-10-12,Coffee Maker,Appliances,North,83,77.03,6393.47,False
2023-10-12,Coffee Maker,Appliances,South,108,81.35,8785.82,False
2023-10-12,Blender,Appliances,East,109,49.96,5445.78,False
2023-10-12,Blender,Appliances,West,64,40.97,2621.85,True
2023-10-12,Blender,Appliances,North,72,47.73,3436.64,False
2023-10-12,Blender,Appliances,South,96,39.43,3785.66,True
2023-10-12,Office Chair,Furniture,East,99,204.96,20291.29,False
2023-10-12,Office Chair,Furniture,West,118,204.83,24170.27,False
2023-10-12,Office Chair,Furniture,North,135,197.4,26648.51,False
2023-10-12,Office Chair,Furniture,South,103,196.55,20244.92,False
2023-10-12,Desk,Furniture,East,155,299.63,46442.27,False
2023-10-12,Desk,Furniture,West,130,242.11,31474.08,True
2023-10-12,Desk,Furniture,North,100,295.1,29509.85,False
2023-10-12,Desk,Furniture,South,84,297.8,25015.0,False
2023-10-13,Laptop,Electronics,East,73,1020.83,74520.78,False
2023-10-13,Laptop,Electronics,West,75,1045.42,78406.58,False
2023-10-13,Laptop,Electronics,North,128,997.76,127713.37,False
2023-10-13,Laptop,Electronics,South,103,962.55,99142.18,False
2023-10-13,Smartphone,Electronics,East,127,669.3,85001.44,False
2023-10-13,Smartphone,Electronics,West,93,709.4,65973.99,False
2023-10-13,Smartphone,Electronics,North,116,572.19,66374.54,True
2023-10-13,Smartphone,Electronics,South,97,687.48,66685.55,False
2023-10-13,Headphones,Electronics,East,82,161.82,13269.26,False
2023-10-13,Headphones,Electronics,West,108,157.31,16988.98,False
2023-10-13,Headphones,Electronics,North,119,157.74,18770.82,False
2023-10-13,Headphones,Electronics,South,123,159.12,19572.13,False
2023-10-13,Coffee Maker,Appliances,East,119,81.75,9728.66,False
2023-10-13,Coffee Maker,Appliances,West,89,81.02,7210.94,False
2023-10-13,Coffee Maker,Appliances,North,68,79.68,5418.06,False
2023-10-13,Coffee Maker,Appliances,South,77,80.94,6232.09,False
2023-10-13,Blender,Appliances,East,135,50.29,6789.06,False
2023-10-13,Blender,Appliances,West,114,51.1,5825.86,False
2023-10-13,Blender,Appliances,North,113,51.15,5780.46,False
2023-10-13,Blender,Appliances,South,109,50.2,5471.32,False
2023-10-13,Office Chair,Furniture,East,128,197.13,25233.27,False
2023-10-13,Office Chair,Furniture,West,166,157.02,26065.27,True
2023-10-13,Office Chair,Furniture,North,170,202.12,34361.08,False
2023-10-13,Office Chair,Furniture,South,158,199.03,31446.28,False
2023-10-13,Desk,Furniture,East,140,294.84,41277.49,False
2023-10-13,Desk,Furniture,West,164,297.99,48869.58,False
2023-10-13,Desk,Furniture,North,144,298.28,42952.62,False
2023-10-13,Desk,Furniture,South,119,246.39,29320.23,True
2023-10-14,Laptop,Electronics,East,57,1033.95,58935.14,False
2023-10-14,Laptop,Electronics,West,62,1022.08,63369.01,False
2023-10-14,Laptop,Electronics,North,46,989.48,45515.94,False
2023-10-14,Laptop,Electronics,South,40,1001.69,40067.66,False
2023-10-14,Smartphone,Electronics,East,53,703.78,37300.29,False
2023-10-14,Smartphone,Electronics,West,57,712.86,40633.23,False
2023-10-14,Smartphone,Electronics,North,70,697.21,48804.69,False
2023-10-14,Smartphone,Electronics,South,70,672.96,47107.04,False
2023-10-14,Headphones,Electronics,East,67,158.74,10635.75,False
2023-10-14,Headphones,Electronics,West,71,160.0,11359.68,False
2023-10-14,Headphones,Electronics,North,76,157.05,11935.71,False
2023-10-14,Headphones,Electronics,South,72,160.86,11581.95,False
2023-10-14,Coffee Maker,Appliances,East,116,78.11,9060.63,False
2023-10-14,Coffee Maker,Appliances,West,80,80.78,6462.27,False
2023-10-14,Coffee Maker,Appliances,North,86,76.48,6577.56,False
2023-10-14,Coffee Maker,Appliances,South,100,79.4,7939.79,False
2023-10-14,Blender,Appliances,East,46,48.88,2248.39,False
2023-10-14,Blender,Appliances,West,72,49.77,3583.3,False
2023-10-14,Blender,Appliances,North,86,51.5,4429.27,False
2023-10-14,Blender,Appliances,South,47,47.83,2248.15,False
2023-10-14,Office Chair,Furniture,East,102,160.19,16339.75,True
2023-10-14,Office Chair,Furniture,West,89,202.61,18032.27,False
2023-10-14,Office Chair,Furniture,North,45,199.68,8985.6,False
2023-10-14,Office Chair,Furniture,South,66,195.47,12901.04,False
2023-10-14,Desk,Furniture,East,98,308.75,30257.64,False
2023-10-14,Desk,Furniture,West,50,238.85,11942.44,True
2023-10-14,Desk,Furniture,North,70,303.47,21243.13,False
2023-10-14,Desk,Furniture,South,109,297.85,32465.12,False
2023-10-15,Laptop,Electronics,East,66,1022.32,67473.35,False
2023-10-15,Laptop,Electronics,West,66,1004.23,66279.3,False
2023-10-15,Laptop,Electronics,North,92,1004.9,92450.68,False
2023-10-15,Laptop,Electronics,South,71,813.48,57757.28,True
2023-10-15,Smartphone,Electronics,East,60,683.81,41028.67,False
2023-10-15,Smartphone,Electronics,West,65,718.87,46726.86,False
2023-10-15,Smartphone,Electronics,North,71,675.34,47949.16,False
2023-10-15,Smartphone,Electronics,South,85,711.13,60446.39,False
2023-10-15,Headphones,Electronics,East,77,160.26,12340.07,False
2023-10-15,Headphones,Electronics,West,78,161.87,12625.86,False
2023-10-15,Headphones,Electronics,North,78,159.58,12447.23,False
2023-10-15,Headphones,Electronics,South,90,162.47,14622.57,False
2023-10-15,Coffee Maker,Appliances,East,74,80.94,5989.89,False
2023-10-15,Coffee Maker,Appliances,West,58,81.24,4711.85,False
2023-10-15,Coffee Maker,Appliances,North,78,82.2,6411.3,False
2023-10-15,Coffee Maker,Appliances,South,73,63.61,4643.75,True
2023-10-15,Blender,Appliances,East,77,49.95,3846.42,False
2023-10-15,Blender,Appliances,West,81,50.17,4063.9,False
2023-10-15,Blender,Appliances,North,68,50.96,3465.35,False
2023-10-15,Blender,Appliances,South,70,39.79,2785.63,True
2023-10-15,Office Chair,Furniture,East,87,197.78,17207.23,False
2023-10-15,Office Chair,Furniture,West,112,195.51,21897.17,False
2023-10-15,Office Chair,Furniture,North,103,200.64,20665.89,False
2023-10-15,Office Chair,Furniture,South,160,193.46,30953.05,False
2023-10-15,Desk,Furniture,East,96,306.28,29402.58,False
2023-10-15,Desk,Furniture,West,106,301.7,31980.17,False
2023-10-15,Desk,Furniture,North,105,300.7,31573.29,False
2023-10-15,Desk,Furniture,South,95,306.03,29072.64,False
2023-10-16,Laptop,Electronics,East,73,1012.43,73907.31,False
2023-10-16,Laptop,Electronics,West,64,1002.94,64188.42,False
2023-10-16,Laptop,Electronics,North,61,787.48,48036.54,True
2023-10-16,Laptop,Electronics,South,83,973.47,80798.22,False
2023-10-16,Smartphone,Electronics,East,90,705.25,63472.37,False
2023-10-16,Smartphone,Electronics,West,102,696.69,71062.77,False
2023-10-16,Smartphone,Electronics,North,89,688.61,61286.13,False
2023-10-16,Smartphone,Electronics,South,62,559.09,34663.45,True
2023-10-16,Headphones,Electronics,East,112,155.43,17408.19,False
2023-10-16,Headphones,Electronics,West,95,153.9,14620.05,False
2023-10-16,Headphones,Electronics,North,99,161.64,16001.88,False
2023-10-16,Headphones,Electronics,South,93,156.54,14557.87,False
2023-10-16,Coffee Maker,Appliances,East,92,78.02,7178.14,False
2023-10-16,Coffee Maker,Appliances,West,111,64.23,7129.98,True
2023-10-16,Coffee Maker,Appliances,North,87,80.98,7045.55,False
2023-10-16,Coffee Maker,Appliances,South,89,76.87,6841.77,False
2023-10-16,Blender,Appliances,East,86,40.41,3475.61,True
2023-10-16,Blender,Appliances,West,88,49.39,4346.29,False
2023-10-16,Blender,Appliances,North,81,50.37,4079.7,False
2023-10-16,Blender,Appliances,South,98,49.43,4844.57,False
2023-10-16,Office Chair,Furniture,East,112,201.09,22521.84,False
2023-10-16,Office Chair,Furniture,West,140,199.93,27989.9,False
2023-10-16,Office Chair,Furniture,North,132,204.36,26975.49,False
2023-10-16,Office Chair,Furniture,South,134,202.55,27141.16,False
2023-10-16,Desk,Furniture,East,121,296.91,35926.17,False
2023-10-16,Desk,Furniture,West,135,303.22,40935.26,False
